nohup: ignoring input
=== Linux 监控采集器已启动 ===
[系统] 数据库初始化完成: monitor.db
开始循环采集 (按 Ctrl+C 停止)...

[07:01:41] CPU: 1.0% | 内存: 41.7% | 磁盘: 31.4%
[07:01:47] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:01:53] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:01:59] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:02:05] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:02:11] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:02:17] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:02:24] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:02:30] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:02:36] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:02:42] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:02:48] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:02:54] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:00] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:06] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:12] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:18] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:24] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:30] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:36] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:42] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:48] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:03:54] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:00] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:06] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:12] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:18] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:24] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:30] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:36] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:42] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:48] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:04:54] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:05:00] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:05:06] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:05:12] CPU: 0.0% | 内存: 43.3% | 磁盘: 31.4%
[07:05:18] CPU: 46.8% | 内存: 43.9% | 磁盘: 31.5%
[07:05:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:05:30] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:05:36] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:05:42] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:05:53] CPU: 19.0% | 内存: 41.8% | 磁盘: 31.4%
[07:05:59] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:06:05] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:06:11] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:06:17] CPU: 31.5% | 内存: 42.9% | 磁盘: 31.4%
[07:06:23] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:06:29] CPU: 0.0% | 内存: 39.9% | 磁盘: 31.4%
[07:06:35] CPU: 0.0% | 内存: 39.9% | 磁盘: 31.4%
[07:06:41] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:06:47] CPU: 0.0% | 内存: 41.7% | 磁盘: 31.4%
[07:06:53] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:06:59] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:07:05] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:07:11] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:07:17] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:07:23] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:07:29] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:07:35] CPU: 0.5% | 内存: 42.5% | 磁盘: 31.4%
[07:07:41] CPU: 0.0% | 内存: 41.9% | 磁盘: 31.4%
[07:07:47] CPU: 0.0% | 内存: 42.4% | 磁盘: 31.4%
[07:07:53] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:07:59] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:08:05] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:08:11] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:08:17] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:08:23] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:08:29] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:08:35] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:08:41] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:08:47] CPU: 0.0% | 内存: 41.9% | 磁盘: 31.4%
[07:08:53] CPU: 0.0% | 内存: 41.9% | 磁盘: 31.4%
[07:08:59] CPU: 0.0% | 内存: 41.9% | 磁盘: 31.4%
[07:09:05] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:09:11] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:09:17] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:09:23] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:09:29] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:09:35] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:09:41] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:09:47] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:09:53] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:09:59] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:10:05] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:10:11] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:10:17] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:10:23] CPU: 0.0% | 内存: 42.3% | 磁盘: 31.4%
[07:10:29] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:10:35] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:10:41] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:10:47] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:10:53] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:10:59] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:11:05] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:11:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:11:18] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:11:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:11:30] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:11:36] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:11:42] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:11:48] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:11:54] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:12:00] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:12:06] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:12:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:12:18] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:12:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:12:30] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:12:36] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:12:42] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:12:48] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:12:54] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:00] CPU: 1.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:06] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:18] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:30] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:36] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:42] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:48] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:13:54] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:14:00] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:14:06] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:14:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:14:18] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:14:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:14:30] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:14:36] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:14:42] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:14:48] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:14:54] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:15:00] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:15:06] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:15:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:15:18] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:15:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:15:30] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:15:36] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:15:42] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:15:48] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:15:54] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:00] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:06] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:18] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:30] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:36] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:42] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:48] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:16:54] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:00] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:06] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:18] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:30] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:36] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:42] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:48] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:17:54] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:00] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:06] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:18] CPU: 1.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:30] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:36] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:42] CPU: 1.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:48] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:18:54] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:19:00] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:19:06] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:19:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:19:18] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:19:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:19:30] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:19:36] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:19:42] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:19:48] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:19:54] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:20:00] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:20:06] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:20:12] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:20:18] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:20:24] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:20:30] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:20:37] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:20:43] CPU: 1.0% | 内存: 41.8% | 磁盘: 31.4%
[07:20:49] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:20:55] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:21:01] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:21:07] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:21:13] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:21:19] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:21:25] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:21:31] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:21:37] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:21:43] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:21:49] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:21:55] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:22:01] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:22:07] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:22:13] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:22:19] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:22:25] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:22:31] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:22:37] CPU: 0.0% | 内存: 42.4% | 磁盘: 31.4%
[07:22:43] CPU: 0.5% | 内存: 41.9% | 磁盘: 31.4%
[07:22:49] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:22:55] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:23:01] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:23:07] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:23:13] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:23:19] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:23:25] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:23:31] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:23:37] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:23:43] CPU: 1.5% | 内存: 41.8% | 磁盘: 31.4%
[07:23:49] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:23:55] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:24:01] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:24:07] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:24:13] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:24:19] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:24:25] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:24:31] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:24:37] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:24:43] CPU: 1.0% | 内存: 41.8% | 磁盘: 31.4%
[07:24:49] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:24:55] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:25:01] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:25:07] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:25:13] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:25:19] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:25:25] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:25:31] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:25:37] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:25:43] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:25:49] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:25:55] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:26:01] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:26:07] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:26:13] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:26:19] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:26:25] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:26:31] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:26:37] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:26:43] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:26:49] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:26:55] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:27:01] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:27:07] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:27:13] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:27:19] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:27:25] CPU: 0.5% | 内存: 41.8% | 磁盘: 31.4%
[07:27:31] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:27:37] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:27:43] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:27:49] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:27:55] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:28:01] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:28:07] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:28:13] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:28:19] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:28:25] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
[07:28:31] CPU: 0.0% | 内存: 41.8% | 磁盘: 31.4%
